no_test,fakultas,pekerjaan_ayah,pekerjaan_ibu,penghasilan_ayah,penghasilan_ibu,jumlah_tanggungan,total_pendapatan,pendapatan_class,kepemilikan_rumah,kendaraan,sekolah,listrik,penghasilan,pajak_mobil,pajak_motor,ukt
231710230775,1,5,5,4603500,4603500,4,8,8,5,3,0,2,8,275000.0,250000,6
231710011451,2,6,9,6000000,3000000,6,8,8,3,4,150000,3,8,700000.0,244000,6
231710090984,7,12,12,3000000,4500000,3,8,8,7,6,0,2,8,0.0,0,5
231710250166,1,7,1,2000000,0,5,8,1,4,3,100000,2,1,0.0,170000,2
231810090023,1,6,1,5514300,0,4,8,7,7,4,600000,4,7,0.0,230000,4
231710091106,7,5,5,6000000,4000000,5,8,8,7,7,450000,3,8,2500000.0,600000,7
231810150033,1,5,14,3904400,3236600,5,8,8,3,3,200000,3,8,0.0,216000,6
231811030022,1,2,1,1000000,0,4,5,1,2,3,80000,1,1,0.0,0,1
231910060101,1,9,7,3000000,500000,3,8,6,4,3,200000,1,6,0.0,155000,3
231710030276,2,7,1,4000000,0,7,8,2,6,4,0,3,2,3000000.0,247000,6
231710031046,2,7,14,3000000,0,6,8,2,4,3,0,2,2,0.0,200000,5
231710040118,2,5,1,3000000,0,4,8,3,2,3,0,2,3,0.0,200000,4
231210110939,1,10,1,1500000,0,4,8,1,4,4,570000,1,1,0.0,200000,3
231710021005,1,5,5,6000000,4000000,1,8,8,7,7,110000,3,8,4000000.0,353000,7
231710030996,1,5,1,4122500,0,4,8,5,5,3,0,2,5,0.0,190000,3
231710041113,2,13,12,0,4000000,1,8,8,6,3,110000,2,8,0.0,182000,6
231710060624,2,9,1,1500000,0,3,8,2,3,3,100000,2,2,0.0,0,3
231710050273,1,7,14,0,10000000,1,8,8,5,3,450000,3,8,0.0,600000,4
231710070375,2,5,1,7500000,0,4,8,8,1,7,125000,3,8,2500000.0,300000,6
231710050328,1,10,10,7500000,1000000,2,8,8,7,3,1500000,3,8,564000.0,200000,8
231710080309,2,6,1,3468561,0,3,8,6,3,4,150000,3,6,0.0,500000,6
231710011195,8,7,1,10000000,0,5,8,8,7,7,209000,3,8,2000000.0,400000,8
231710081099,2,13,3,0,2000000,1,8,8,1,3,0,2,8,0.0,150000,4
231710090786,2,5,14,3500000,0,3,8,6,3,3,0,2,6,0.0,300000,5
231710020151,8,1,6,0,2500000,3,8,4,6,3,200000,3,4,0.0,149000,5
231710070352,1,6,1,5700000,0,5,8,6,4,3,25000,3,6,0.0,22500,4
231710090546,1,7,5,1000000,4300000,2,8,8,1,3,450000,3,8,0.0,200000,4
231710020735,8,9,1,5000000,0,4,8,6,3,3,70000,3,6,2500000.0,200000,6
231710100672,1,5,1,5000000,0,4,8,6,5,3,0,1,6,0.0,150000,3
231710101171,1,11,5,3000000,3696000,3,8,8,5,3,0,2,8,0.0,126000,4
231710020860,8,13,10,0,6500000,3,8,8,7,3,1600000,4,8,0.0,140000,8
231710131270,1,5,5,5251710,3754032,4,8,8,7,6,300000,2,8,1891250.0,0,8
231710020894,8,10,1,5000000,0,4,8,6,8,6,1200000,4,6,1000000.0,0,8
231710200089,1,5,1,5000000,0,6,8,4,1,3,400000,2,4,0.0,250000,2
231710090989,2,5,1,5600000,0,4,8,7,6,3,0,2,7,0.0,300000,6
231710210259,1,9,1,3500000,0,5,8,3,5,3,150000,2,3,0.0,250000,2
231710100549,2,14,1,1500000,0,3,8,2,2,4,350000,2,2,0.0,150000,4
231710101277,2,6,5,9897622,4200000,4,8,8,6,3,75000,3,8,3000000.0,250000,6
231920060043,1,7,14,2000000,2000000,3,8,7,4,3,350000,2,7,1400000.0,250000,3
231710120853,2,6,1,40000000,0,3,8,8,8,8,1900000,5,8,3900000.0,750,8
231710131173,2,9,1,10000000,0,4,8,8,6,6,550000,4,8,1000000.0,4000000,8
231710150072,2,14,1,4000000,0,3,8,7,5,4,0,2,7,0.0,200000,6
231710230780,2,11,1,1500000,0,5,8,1,1,3,110000,2,1,0.0,370000,3
231710240026,2,5,1,6920000,0,4,8,8,7,4,0,2,8,0.0,300000,7
231710240780,2,11,1,2000000,0,3,8,3,2,3,75000,2,3,0.0,219000,3
231710240810,2,5,1,15160000,0,9,8,8,7,3,295000,3,8,0.0,171000,6
231710260168,2,12,12,4088800,1500000,6,8,4,7,5,550000,3,4,0.0,420000,7
231910130122,2,6,6,2575000,2100000,3,8,8,5,3,275000,2,8,0.0,150000,6
233410140044,2,12,7,0,3000000,3,8,5,1,4,450000,2,5,0.0,520000,6
233550020188,2,5,12,10000000,0,7,8,8,5,6,1000000,4,8,1815200.0,519000,8
231210200815,2,3,1,7000000,0,2,8,8,5,4,1000000,3,8,0.0,550000,7
231310130888,2,3,1,2500000,0,3,8,4,4,3,0,2,4,0.0,266000,6
231710020847,2,12,7,0,2000000,5,8,1,4,3,200000,2,1,0.0,120000,4
231710030183,2,9,6,2000000,3200000,3,8,8,1,4,275000,4,8,0.0,146000,6
231710030459,2,9,14,3500000,0,2,8,8,3,4,200000,2,8,0.0,550000,5
231710031152,2,5,5,4000000,3375000,6,8,6,4,3,110000,2,6,1000000.0,415500,4
231710031396,2,11,1,2500000,0,6,8,1,2,3,10000,1,1,0.0,70000,2
231710040662,2,6,1,20000000,0,3,8,8,5,6,0,3,8,1500000.0,300000,7
231710040910,2,6,1,3500000,0,1,8,8,3,3,0,1,8,0.0,200000,6
231710061037,2,3,3,2500000,1000000,2,8,8,3,3,0,2,8,0.0,250000,3
231710070684,2,12,1,2681100,0,3,8,4,1,3,150000,2,4,0.0,150000,3
231710071154,2,5,5,6169700,4778700,6,8,8,4,3,0,2,8,0.0,270000,6
231710081279,2,3,1,1000000,0,5,5,1,3,4,200000,2,1,0.0,300000,3
231710090909,2,12,5,3000000,4000000,4,8,8,4,3,0,2,8,0.0,200000,6
231710100702,2,11,1,5000000,0,3,8,8,7,4,0,2,8,0.0,300000,7
231710100800,2,6,1,3514177,0,5,8,3,1,3,0,2,3,0.0,187500,4
231710110160,2,13,3,0,1000000,2,5,2,3,4,0,2,2,0.0,0,2
231710111275,2,6,14,14258514,0,5,8,8,7,6,275000,4,8,1500000.0,250000,8
231710120098,2,11,1,3900000,0,3,8,7,3,4,0,2,7,0.0,300000,6
231710170117,2,6,7,1153221,700000,4,8,1,1,4,0,2,1,0.0,300000,2
231710180145,2,9,14,3000000,500000,7,8,2,4,6,350000,2,2,2000000.0,300000,5
231710230107,2,9,1,2000000,0,3,8,3,7,4,0,2,3,0.0,350000,4
231710260179,2,6,1,3000000,3000000,5,8,6,1,3,200000,2,6,0.0,180000,5
231810080021,2,1,6,0,2000000,2,8,5,1,3,60000,3,5,0.0,218000,3
231810090168,2,9,5,2000000,7149700,3,8,8,3,3,840000,2,8,0.0,276000,6
231810170081,2,9,1,2500000,0,4,8,2,1,4,70000,4,2,0.0,348000,4
231210081482,2,12,5,3000000,4000000,5,8,7,4,3,408,3,7,0.0,500,6
231210161521,2,9,1,6000000,0,3,8,8,5,3,75000,3,8,0.0,284000,6
231210200560,2,5,1,6224300,0,5,8,6,4,3,150000,1,6,0.0,400000,6
233550090937,8,5,1,29000000,0,9,8,8,7,6,1300000,3,8,2000000.0,0,8
233620130659,8,3,3,2500000,2000000,5,8,4,3,3,400000,1,4,0.0,0,6
231331040189,2,6,1,9000000,0,4,8,8,4,3,350000,3,8,0.0,180000,6
231210190755,1,5,5,6500000,3000000,6,8,8,4,4,40000,2,8,0.0,350000,4
231210251166,1,5,5,7000000,7000000,3,8,8,7,6,90000,3,8,2329626.0,0,6
235310010154,8,10,10,2500000,1500000,3,8,7,5,3,75000,2,8,0.0,146000,6
231310020791,1,5,5,5402150,4423900,1,8,8,4,6,900000,2,8,2000000.0,200000,6
237110180084,8,3,14,0,2000000,7,8,1,3,3,202000,2,1,0.0,0,3
231410080530,1,5,5,5200000,4500000,1,8,8,5,6,100000,3,8,1874850.0,240400,7
231610010073,1,7,1,5000000,0,5,8,5,4,3,0,2,5,0.0,220000,4
231710100862,10,10,6,3000000,3500000,4,8,8,5,3,850000,2,8,0.0,190000,6
231710011004,1,5,1,5266300,0,6,8,4,7,6,1200000,3,4,2600000.0,0,5
231710051116,1,9,9,3100000,3309800,2,8,8,7,3,215000,3,8,0.0,315000,4
231710100866,10,10,1,4000000,0,4,8,5,4,4,75000,4,7,0.0,150000,6
231710060149,1,14,5,10440790,4356000,3,8,8,5,7,1400000,3,8,2693500.0,169500,7
231710100920,10,5,5,12704444,6724651,4,8,8,8,7,500000,5,8,2893000.0,333000,8
231710060316,1,9,14,6000000,7000000,1,8,8,7,6,450000,4,8,3700000.0,350000,7
231710101043,10,7,1,2000000,0,1,8,8,1,1,150000,2,8,0.0,0,4
231710101254,10,9,1,3800000,0,5,8,3,5,4,500000,3,3,0.0,500000,6
231710111250,10,5,5,5900000,4000000,6,8,8,5,6,1200000,2,8,1600000.0,400000,8
231710080631,1,10,1,15000000,0,3,8,8,8,3,1200000,4,8,1850000.0,100000,7
231710120104,10,11,1,2164589,0,4,8,2,3,3,0,2,2,0.0,171000,2
231710081103,1,1,10,0,10000000,4,8,8,6,6,500000,3,8,1575000.0,0,6
231710120129,10,5,5,3599600,3200000,6,8,6,1,4,100000,3,7,0.0,500000,7
231710081363,1,7,1,12500000,0,3,8,8,7,3,1200000,2,8,0.0,350000,7
231710100164,1,10,9,3000000,5000000,3,8,8,6,7,700000,3,8,2500000.0,0,5
231710120269,10,1,6,0,15000000,4,8,8,7,7,1900000,3,8,3000000.0,0,8
231710120763,10,9,1,7000000,0,4,8,8,1,3,200000,3,8,0.0,250000,7
231710120818,10,5,1,4652000,0,4,8,6,1,4,500000,3,8,0.0,400000,7
231710121139,10,12,1,8000000,0,6,8,7,5,5,1125000,3,7,2500000.0,300000,8
231710130004,10,9,14,7816000,3500000,2,8,8,8,8,450000,3,8,10348000.0,0,8
231710100594,1,5,5,4412900,3757700,5,8,8,1,3,700000,4,8,0.0,168500,5
231710101274,1,12,5,4218300,5061900,3,8,8,1,6,500000,4,8,2159000.0,188000,5
231710110127,1,1,14,0,3922000,3,8,7,1,3,300000,3,7,0.0,200000,3
231710131249,10,6,1,10000000,0,3,8,8,7,1,500000,3,8,0.0,0,8
231710131264,10,5,5,15000000,9000000,5,8,8,7,8,0,5,8,8000000.0,2000000,8
231710140016,10,1,5,0,4000000,4,8,5,1,3,275000,2,5,0.0,125000,6
231710100894,7,9,5,5000000,5000000,3,8,8,7,6,300000,3,8,2000000.0,0,7
231710100961,7,11,1,5000000,0,5,8,5,7,3,540000,3,5,0.0,187500,6
231710110789,7,9,5,4000000,3500000,3,8,8,7,6,445000,3,8,3000000.0,200000,7
231710111123,7,7,1,3000000,0,5,8,2,1,3,550000,3,2,1200000.0,200000,3
231710140100,10,3,1,5000000,0,4,8,6,7,4,450000,3,6,0.0,80000,7
231710140219,10,11,1,3917074,0,4,8,5,1,3,200000,2,5,0.0,250000,5
231710140225,10,5,1,5342000,0,4,8,7,8,8,1400000,5,7,0.0,300000,8
231710120188,1,11,6,4500000,4200000,3,8,8,5,7,0,2,8,2127500.0,0,4
231710120751,1,5,5,8874200,6000000,2,8,8,1,6,445000,3,8,1734500.0,144500,5
231710131178,1,9,9,0,2000000,1,8,8,1,3,0,2,8,0.0,192500,2
231710020988,8,6,1,4800000,0,4,8,6,5,4,400000,2,6,0.0,448000,5
231710021191,8,11,1,2000000,0,3,8,3,1,4,350000,2,3,0.0,270000,4
231710021402,8,9,1,2000000,0,4,8,2,3,1,520000,1,2,0.0,0,6
231710030150,8,12,13,4000000,0,4,8,5,1,3,300000,2,5,0.0,172400,4
231710030893,8,5,6,36000000,22000000,6,8,8,8,8,770000,4,8,3600000.0,300000,8
231710031430,8,7,1,5000000,0,6,8,4,4,3,300000,2,4,0.0,300000,6
231710040030,8,5,5,6530200,1954305,4,8,8,6,6,0,3,8,2411000.0,350000,8
231710040106,8,6,5,4800000,3900000,4,8,8,5,3,100000,3,8,0.0,250000,7
231710040822,8,9,5,0,4031600,5,8,4,1,4,50000,2,1,0.0,353000,6
231710041122,8,6,1,4850000,0,4,8,6,1,3,321000,4,6,0.0,100000,6
231710050600,8,5,10,4214500,1000000,4,8,7,1,4,445000,3,7,0.0,347509,6
231710060034,8,9,5,2000000,3000000,2,8,8,4,3,0,1,8,0.0,200000,6
231710070260,8,6,1,5080257,0,8,8,2,1,3,0,1,2,0.0,147500,3
231710070805,8,5,1,10000000,0,4,8,8,7,6,0,5,8,3000000.0,200000,8
231510020287,2,9,1,6000000,0,5,8,6,5,4,1440000,2,6,0.0,250000,6
231610080474,2,13,1,0,2102900,3,8,3,5,3,80000,1,3,1166750.0,150000,3
231710010484,2,9,1,3000000,0,5,8,2,1,3,150000,2,2,0.0,228000,3
231710020635,2,9,1,2000000,0,7,8,1,2,3,0,2,1,0.0,300000,4
231710030439,2,5,1,5000000,0,2,8,8,5,6,500000,3,8,2300000.0,335000,8
231710030486,2,3,3,1000000,500000,1,8,8,2,3,0,1,8,0.0,203000,4
231710031422,2,6,1,7660000,0,5,8,8,7,4,200000,3,8,0.0,310000,7
231710040078,2,3,1,2000000,0,2,8,5,2,3,35000,3,5,0.0,214000,3
231710040757,2,9,5,9000000,5000000,3,8,8,7,6,995000,3,8,2550000.0,175000,8
231710041458,2,6,1,3540000,0,6,8,2,1,3,0,1,2,0.0,250000,3
231710051073,2,6,1,1000000,0,5,5,1,2,3,0,2,1,0.0,0,2
231710060156,2,3,1,1300000,0,4,7,1,3,3,84000,1,1,0.0,0,3
231710060260,2,3,1,1800000,0,3,8,2,2,3,0,4,2,0.0,0,3
231710061274,2,3,1,500000,0,3,2,1,2,4,100000,1,1,0.0,0,2
231710070727,2,6,6,3675000,2593000,1,8,8,1,3,0,2,8,0.0,147000,6
231710081328,2,6,1,3021382,0,3,8,5,3,4,0,2,5,0.0,190000,5
231710081421,2,3,7,2000000,150000,5,8,1,4,4,200000,2,1,0.0,253000,4
231710081423,2,14,1,4000000,0,5,8,3,1,1,0,4,3,0.0,211000,6
231710090853,2,9,1,3000000,0,6,8,2,1,4,100000,2,2,0.0,151000,5
231710100445,2,11,14,3000000,1231000,5,8,4,2,3,457500,2,4,0.0,167000,6
231710101006,2,6,5,3000000,4108100,5,8,8,3,3,350,2,8,0.0,145000,6
231710101152,2,5,13,3211900,0,1,8,8,5,3,0,3,8,0.0,250,6
231710110162,2,11,13,1500000,0,4,8,1,3,1,75000,2,1,0.0,0,3
231710130223,2,1,12,0,4133200,6,8,3,1,3,0,2,3,1512000.0,212000,4
231710131114,2,11,6,2000000,2000000,4,8,5,2,3,0,2,5,0.0,0,4
231710180219,2,6,1,6250000,0,4,8,8,1,3,450000,4,8,0.0,202000,6
231710210015,2,5,5,4800000,3800000,4,8,8,5,6,0,3,8,2700000.0,180000,7
231810060250,2,11,1,3500000,0,4,8,4,3,4,390000,3,4,0.0,216000,6
231310020756,2,6,1,4000000,0,4,8,5,4,3,0,3,5,0.0,350000,6
231610120082,2,3,7,3000000,1500000,5,8,4,4,4,1100000,2,4,0.0,350000,5
231710010262,2,9,7,2000000,500000,4,8,2,3,4,85000,1,2,0.0,154000,4
231710010983,2,3,1,1500000,0,3,8,2,5,4,0,3,2,0.0,300000,4
231710020555,2,2,1,2000000,0,4,8,2,2,3,0,3,2,0.0,0,3
231710030347,2,5,5,4812000,3861000,3,8,8,1,3,150000,3,8,0.0,216000,6
231710030780,2,7,1,1500000,0,5,8,1,4,3,250000,1,1,0.0,185000,3
231710030861,2,11,13,2500000,0,5,8,2,1,4,150000,1,2,0.0,300000,3
231710031022,2,6,1,15679524,0,4,8,8,7,6,150000,3,8,1324250.0,680000,8
231710031036,2,9,1,8989520,0,3,8,8,5,4,0,2,8,1500000.0,400000,6
231710040189,2,6,1,20000000,0,3,8,8,8,6,450000,5,8,3000000.0,0,8
231710051061,2,13,14,0,1000000,5,5,1,5,1,0,2,1,0.0,0,2
231710060173,2,3,1,1500000,0,2,8,3,3,3,166,2,3,0.0,300,3
231710060504,2,6,1,3500000,0,3,8,6,5,3,330000,3,6,0.0,180000,6
231710080840,2,9,1,1500000,0,6,8,1,4,3,0,2,1,0.0,200000,3
231710081086,2,14,1,3000000,0,3,8,5,7,4,0,2,5,0.0,0,6
231710090152,2,3,1,1500000,0,3,8,2,2,3,0,1,2,0.0,0,2
231710090206,2,6,1,2500000,0,2,8,6,3,3,0,2,6,0.0,320000,4
231710090252,2,5,1,1495800,0,5,8,1,2,3,112000,2,1,0.0,190000,3
231710090828,2,11,7,1500000,3000000,3,8,8,3,3,395000,2,8,0.0,275000,5
231710100117,2,12,1,806360,0,6,4,1,3,4,0,1,1,0.0,179000,2
231710100947,2,10,5,4000000,4881600,2,8,8,7,6,500000,3,8,1800000.0,700000,8
231710101073,2,6,5,8807700,4999200,5,8,8,5,6,450000,3,8,2000000.0,0,7
231710101091,2,9,1,4000000,0,1,8,8,3,3,0,1,8,0.0,250000,6
231710101238,2,5,1,3500000,0,4,8,4,5,4,200000,2,4,0.0,250000,5
231710150859,2,1,9,0,3000000,4,8,3,2,1,0,1,3,0.0,0,2
231710250136,2,3,1,1500000,0,6,8,1,2,3,0,1,1,0.0,0,3
233342210050,2,9,1,20828682,0,7,8,8,7,3,0,3,8,2895700.0,393000,6
231710071390,8,13,6,0,9500000,6,8,8,4,4,445000,2,8,1000000.0,300000,8
231710071416,8,6,1,5720000,0,5,8,6,6,3,550000,4,6,0.0,254000,7
231710080609,8,6,1,3644250,0,4,8,4,1,3,150000,2,4,0.0,265000,4
231710080743,8,11,1,5000000,0,5,8,5,4,3,150000,2,5,0.0,250000,6
231710080755,8,13,5,0,4700000,3,8,8,4,1,250000,3,8,0.0,0,6
231710080959,8,3,1,2500000,0,1,8,8,4,2,518000,3,8,0.0,500000,7
231710081373,8,14,6,2000000,5400000,6,8,6,8,3,913000,4,6,773000.0,370000,8
231710090086,8,10,5,10000000,5204000,5,8,8,8,8,575000,4,8,5000000.0,150000,8
231710090103,8,11,1,1500000,0,3,8,2,4,3,50000,3,2,0.0,120000,3
231710090607,8,1,5,0,4484000,5,8,4,1,3,427350,2,4,0.0,160000,5
231710090946,8,5,5,6000000,5000000,4,8,8,8,3,300000,3,8,3200000.0,2000000,8
231710100098,8,5,1,7834000,0,6,8,7,1,3,520000,3,7,0.0,293000,7
231710100297,8,14,14,3000000,3000000,5,8,6,5,3,550000,4,6,1308500.0,188500,7
231710100631,8,12,6,0,3000000,3,8,5,4,4,450000,2,5,0.0,150000,6
231710101070,8,12,5,0,6380000,3,8,8,7,3,550000,3,8,1900000.0,450000,7
231710101273,8,6,1,9500000,0,4,8,8,5,4,0,3,8,1529000.0,135000,8
231710120144,8,7,1,2500000,0,1000000,8,1,1,6,150000,3,1,2000000.0,0,6
231710130038,8,10,1,6000000,0,6,8,5,7,6,200000,3,5,2500000.0,300000,7
231710130753,8,5,5,5729100,4545000,2,8,8,7,7,500000,4,8,0.0,0,8
231710131260,8,11,1,1500000,0,5,8,1,1,3,75000,2,1,0.0,200000,2
231710140102,8,1,14,0,1000000,3,5,1,2,3,150000,1,1,0.0,200000,2
231710140793,8,11,1,1500000,500000,2,8,5,1,1,350000,1,5,0.0,0,2
231710170183,8,11,5,1500000,5689100,4,8,8,4,4,0,2,8,0.0,300000,7
231710180077,8,9,9,4000000,2000000,5,8,6,7,3,100000,3,6,0.0,250000,6
231710180198,8,14,7,0,4000000,3,8,7,3,3,200000,3,8,0.0,175000,4
231710180852,8,11,1,2310000,0,4,8,2,2,3,150000,2,2,0.0,200000,3
231710200777,8,6,8,20000000,10000000,3,8,8,7,7,450000,4,8,5000000.0,500000,8
231710210003,8,10,10,15000000,30000000,2,8,8,8,6,1500000,4,8,4500000.0,0,8
231710250253,8,9,1,5000000,0,6,8,4,7,4,400000,3,4,3000000.0,300000,6
231710260208,8,3,3,1500000,750000,5,8,1,3,3,100000,1,1,0.0,0,2
231710260789,8,11,1,2800000,0,6,8,1,2,3,0,1,1,0.0,0,2
231810030068,8,5,1,4214100,0,4,8,5,5,4,70000,3,5,0.0,350000,6
231810030122,8,6,5,6000000,4700000,6,8,8,5,5,60000,3,8,0.0,500000,8
231910060646,8,11,1,1500000,0,3,8,2,2,3,120000,2,2,0.0,0,3
231910080211,8,7,7,5000000,2000000,7,8,5,7,4,1000000,3,5,6000000.0,345000,7
231910100291,8,6,1,3242034,0,3,8,5,4,3,485000,4,5,0.0,110000,6
233110120140,8,11,1,3000000,0,6,8,2,3,3,0,2,2,0.0,0,2
233111280863,8,9,14,3000000,4500000,5,8,8,7,3,530000,2,8,2000000.0,250000,7
233210061641,8,6,13,4000000,0,2,8,8,7,3,250000,3,8,0.0,300000,7
233210141790,8,6,5,5100000,4000000,5,8,8,8,8,710000,4,8,5100000.0,700000,8
233230220995,8,14,14,0,5500000,4,8,7,1,4,115000,2,7,0.0,200000,4
233240220371,8,6,6,5169000,9200000,4,8,8,1,6,0,4,8,2873000.0,393000,8
233310090035,8,1,6,0,9170229,3,8,8,5,6,0,3,8,2100000.0,320000,7
233320170198,8,6,10,70000000,10000000,7,8,8,8,8,1250000,5,8,8000000.0,500000,8
233510240478,8,6,1,7000000,0,4,8,8,4,3,1765000,3,8,0.0,300000,8
231710151124,8,9,1,2000000,0,6,8,1,4,3,55000,2,1,0.0,187000,3
231710111272,7,5,5,9412500,3423900,2,8,8,7,3,995000,2,8,0.0,231500,7
231710130208,7,5,13,4800000,0,4,8,6,7,4,275000,2,6,0.0,250000,5
231710131272,7,11,5,1000000,5302300,6,8,5,1,3,0,2,5,0.0,230000,4
231710140145,7,5,10,5774600,5000000,3,8,8,5,6,300000,4,8,3800000.0,190000,7
231710140839,7,1,6,0,4000000,2,8,8,1,3,100000,2,8,0.0,150000,4
231710150018,7,5,5,4700000,4500000,2,8,8,7,6,900000,1,8,650000.0,230000,8
231710150051,7,5,1,5335300,0,4,8,7,6,4,300000,2,7,1800000.0,200000,6
231710170215,7,5,5,5300000,4500000,5,8,8,7,3,0,2,8,0.0,172000,6
231710170790,7,5,5,5501600,3808500,4,8,8,7,6,640000,4,8,2100000.0,0,8
231710180818,7,6,5,4188556,5611238,2,8,8,4,4,0,2,8,0.0,450000,6
231710200043,7,5,1,5891900,0,6,8,5,4,3,300000,3,5,0.0,315000,4
231710200177,7,5,5,6654200,3968000,5,8,8,6,6,0,3,8,1500000.0,300000,7
231710200249,7,5,1,6400000,0,2,8,8,7,3,300000,3,8,0.0,140000,6
231710240827,7,5,5,5203100,5701900,2,8,8,1,6,300000,1,8,2237500.0,230000,5
231810020081,7,14,7,0,2000000,2,8,5,4,3,55000,3,5,0.0,180000,4
231910010257,7,6,1,7000000,0,4,8,8,7,6,500000,3,8,3500000.0,400000,7
233210180263,7,1,5,0,13983850,3,8,8,7,6,0,3,8,2873000.0,250000,7
231710010354,9,5,5,3000000,3000000,3,8,8,4,3,150000,3,8,400000.0,324000,7
231710010763,9,11,1,3500000,0,8,8,1,4,3,600000,3,1,0.0,200000,5
231710011170,9,14,1,700000,0,5,3,1,3,3,0,3,1,0.0,200000,3
231710020429,9,11,1,2000000,0,4,8,2,1,3,235000,1,2,0.0,250000,3
231710030499,9,9,1,3000000,0,6,8,2,4,4,0,2,2,0.0,201500,3
231710140826,10,6,1,5320000,0,5,8,5,7,3,450000,3,5,0.0,200000,7
231710150129,10,1,6,0,3500000,4,8,4,7,3,700000,3,6,2000000.0,700000,7
231710030692,9,5,1,5350000,0,5,8,5,7,6,28500,3,7,1892000.0,340000,8
231710150197,10,14,5,750000,4122600,4,8,6,4,6,0,2,6,2000000.0,140000,6
231710040567,9,11,1,4428147,0,5,8,4,1,3,577500,2,4,0.0,183500,5
231710160001,10,12,1,2200000,0,4,8,2,8,3,450000,4,2,1100000.0,150000,6
231710040841,9,5,1,5000000,0,3,8,8,4,3,150000,3,8,1500000.0,300000,7
231710160122,10,5,1,4955900,0,4,8,6,7,3,100000,4,8,1500000.0,200000,7
231710050216,9,6,1,2222152,0,4,8,2,4,4,100000,1,2,0.0,165000,4
231710160229,10,9,1,7000000,0,7,8,5,7,7,0,4,7,2000000.0,200000,7
231710161178,10,6,6,3300000,637000,4,8,5,7,3,250000,3,7,0.0,230000,7
231710161261,10,12,14,1680000,0,6,8,1,1,3,200000,3,1,0.0,136500,3
231710170046,10,6,1,5752037,0,4,8,8,4,6,0,2,8,1520000.0,204500,6
231710170074,10,11,1,3000000,0,4,8,3,1,3,0,1,8,0.0,152000,3
231710050349,9,14,5,1500000,4604400,5,8,6,1,3,0,2,6,0.0,299500,7
231210210396,9,12,5,3000000,5442100,1,8,8,4,4,60000,2,8,0.0,246750,8
231710170121,10,1,5,0,5091700,4,8,7,1,1,450000,2,7,0.0,0,5
231710030954,9,9,6,1500000,3000000,3,8,8,3,3,0,2,8,0.0,0,8
231710051451,9,1,5,0,5000000,2,8,8,6,3,75000,2,8,1365000.0,200000,8
231710121241,9,6,1,4208700,0,3,8,8,4,3,150000,3,8,0.0,150000,8
231220131427,9,13,5,0,4871324,2,8,8,4,1,35000,2,8,0.0,0,6
231710051257,9,14,7,0,1500000,3,8,2,3,3,980000,1,2,0.0,272000,5
231710170217,10,6,1,9500000,0,3,8,8,7,6,500000,5,8,1988000.0,255000,8
231710170251,10,14,12,15050000,0,3,8,8,8,6,9500000,5,8,4349500.0,400000,8
231710021445,9,9,1,3000000,0,5,8,2,3,3,400000,2,2,0.0,250000,4
231710120792,9,11,1,7000000,0,3,8,8,7,4,995000,3,8,0.0,250000,8
231710180167,10,6,5,7000000,10000000,4,8,8,7,8,550000,4,8,3480000.0,500000,8
231710051151,9,7,1,4000000,0,3,8,7,1,4,980000,2,7,0.0,500000,8
231710090415,9,3,1,1500000,0,5,8,1,1,2,0,1,1,0.0,0,2
231710180212,10,5,5,6025600,3710700,6,8,8,6,6,1200000,4,8,4348875.0,200000,8
231710051287,9,3,3,1000000,1000000,2,8,5,2,3,1000000,1,5,0.0,250000,5
231710190026,10,9,1,2000000,0,5,8,1,4,3,0,1,1,2450000.0,212000,3
231910050436,9,13,7,0,4000000,2,8,8,5,3,900,2,8,0.0,299,6
231710111174,9,9,1,500000,0,2,2,1,2,5,250000,1,1,0.0,285000,3
231710060879,9,13,9,0,2000000,3,8,3,3,3,0,2,3,0.0,309,3
231710190116,10,9,1,4000000,0,3,8,7,5,4,0,3,8,0.0,600000,7
231710071194,9,11,1,1500000,0,4,8,1,3,3,0,2,1,0.0,200000,3
231710070499,9,9,1,2500000,0,5,8,2,3,2,588000,1,2,0.0,111500,3
231710061135,9,12,12,4559600,3644800,1,8,8,5,3,0,1,8,0.0,258000,7
231710190159,10,11,1,2500000,0,5,8,2,5,4,75000,3,2,0.0,0,4
231710190189,10,13,1,0,2000000,3,8,3,1,1,200000,1,3,0.0,0,2
231710190803,10,5,5,5403900,4778700,3,8,8,4,6,0,1,8,2000000.0,150000,8
231710200052,10,5,1,4000500,0,3,8,7,3,4,200000,2,8,0.0,160000,7
231710071308,9,9,1,2500000,0,5,8,2,1,3,100000,3,2,0.0,100000,4
231710230082,9,11,1,400000,0,3,1,1,2,4,258000,4,1,0.0,200000,1
231710200243,10,6,1,15000000,0,7,8,8,7,8,1200000,4,8,4000000.0,0,8
231710220798,9,11,1,1500000,0,4,8,1,2,3,0,2,1,0.0,200000,3
231710210131,10,5,5,6853600,5777100,4,8,8,7,6,450000,4,8,2250000.0,220000,8
231710210205,10,13,14,0,3000000,3,8,5,4,3,200000,4,5,0.0,160000,4
231710080718,9,12,6,0,20000000,5,8,8,8,7,450000,4,8,3000000.0,0,8
231710071399,9,11,1,3000000,0,4,8,3,3,3,100000,2,3,0.0,250000,4
231710091008,9,12,5,1800000,2288200,5,8,4,4,4,0,2,4,0.0,180000,6
